hour_index,aggregate_load
18625,446269.000000
18626,407048.000000
18627,375708.000000
18628,364069.000000
18629,386038.000000
18630,451723.000000
18631,512815.000000
18632,561658.000000
18633,694983.000000
18634,774613.000000
18635,841188.000000
18636,855082.000000
18637,834273.000000
18638,827446.000000
18639,839397.000000
18640,850682.000000
18641,862095.000000
18642,885043.000000
18643,920570.000000
18644,895511.000000
18645,827334.000000
18646,742779.000000
18647,642511.000000
18648,519700.000000
18649,430501.000000
18650,403757.000000
18651,389381.000000
18652,346823.000000
18653,368476.000000
18654,432020.000000
18655,499149.000000
18656,539484.000000
18657,680125.000000
18658,758774.000000
18659,886259.000000
18660,856539.000000
18661,837054.000000
18662,818145.000000
18663,826925.000000
18664,815844.000000
18665,831483.000000
18666,867954.000000
18667,893619.000000
18668,855733.000000
18669,819021.000000
18670,727421.000000
18671,582516.000000
18672,478407.000000
18673,382455.000000
18674,366442.000000
18675,353842.000000
18676,350472.000000
18677,372977.000000
18678,437697.000000
18679,512029.000000
18680,558256.000000
18681,683991.000000
18682,740373.000000
18683,817873.000000
18684,829260.000000
18685,844135.000000
18686,838270.000000
18687,835541.000000
18688,842658.000000
18689,849377.000000
18690,881891.000000
18691,902057.000000
18692,880613.000000
18693,821244.000000
18694,740128.000000
18695,633425.000000
18696,512239.000000
18697,415073.000000
18698,386044.000000
18699,373540.000000
18700,372042.000000
18701,398999.000000
18702,451259.000000
18703,524364.000000
18704,572513.000000
18705,688693.000000
18706,753249.000000
18707,814053.000000
18708,819303.000000
18709,822146.000000
18710,816881.000000
18711,824433.000000
18712,823038.000000
18713,829781.000000
18714,860031.000000
18715,893013.000000
18716,868049.000000
18717,810867.000000
18718,726506.000000
18719,608250.000000
18720,493429.000000
18721,393568.000000
18722,372738.000000
18723,360764.000000
18724,356793.000000
18725,379898.000000
18726,446109.000000
18727,511067.000000
18728,568742.000000
18729,693969.000000
18730,752155.000000
18731,803673.000000
18732,819160.000000
18733,822196.000000
18734,819507.000000
18735,830600.000000
18736,849511.000000
18737,849177.000000
18738,877019.000000
18739,920163.000000
18740,894519.000000
18741,841634.000000
18742,745388.000000
18743,621090.000000
18744,502791.000000
18745,397392.000000
18746,377223.000000
18747,371773.000000
18748,367848.000000
18749,393508.000000
18750,453542.000000
18751,522497.000000
18752,577575.000000
18753,700732.000000
18754,755904.000000
18755,825395.000000
18756,837722.000000
18757,844800.000000
18758,845820.000000
18759,837776.000000
18760,846578.000000
18761,854053.000000
18762,885707.000000
18763,913439.000000
18764,891293.000000
18765,823537.000000
18766,741948.000000
18767,618160.000000
18768,499796.000000
18769,398254.000000
18770,380436.000000
18771,367757.000000
18772,361934.000000
18773,385439.000000
18774,450999.000000
18775,519655.000000
18776,574158.000000
18777,699218.000000
18778,756069.000000
18779,825926.000000
18780,836174.000000
18781,828412.000000
18782,834206.000000
18783,844430.000000
18784,849477.000000
18785,850270.000000
18786,880751.000000
18787,914495.000000
18788,894394.000000
18789,831352.000000
18790,747684.000000
18791,651177.000000
18792,519174.000000
18793,433365.000000
18794,396715.000000
18795,362016.000000
18796,356088.000000
18797,372832.000000
18798,438808.000000
18799,504789.000000
18800,557742.000000
18801,688604.000000
18802,770418.000000
18803,842007.000000
18804,852610.000000
18805,836838.000000
18806,840546.000000
18807,856543.000000
18808,856701.000000
18809,863611.000000
18810,885042.000000
18811,935237.000000
18812,896897.000000
18813,833453.000000
18814,750688.000000
18815,641219.000000
18816,519859.000000
18817,428800.000000
18818,409124.000000
18819,396093.000000
18820,352839.000000
18821,368706.000000
18822,431021.000000
18823,500545.000000
18824,539823.000000
18825,678311.000000
18826,758803.000000
18827,827414.000000
18828,827550.000000
18829,811020.000000
18830,810605.000000
18831,809731.000000
18832,824197.000000
18833,825954.000000
18834,869072.000000
18835,888675.000000
18836,857542.000000
18837,803124.000000
18838,716379.000000
18839,581345.000000
18840,474548.000000
18841,380165.000000
18842,366307.000000
18843,355036.000000
18844,352364.000000
18845,375611.000000
18846,448048.000000
18847,513174.000000
18848,564604.000000
18849,686759.000000
18850,742525.000000
18851,811256.000000
18852,829671.000000
18853,829107.000000
18854,825597.000000
18855,822149.000000
18856,823375.000000
18857,836767.000000
18858,864033.000000
18859,901987.000000
18860,875002.000000
18861,816977.000000
18862,740145.000000
18863,633409.000000
18864,516786.000000
18865,411428.000000
18866,389280.000000
18867,384048.000000
18868,380240.000000
18869,398185.000000
18870,464083.000000
18871,526437.000000
18872,576452.000000
18873,699567.000000
18874,756437.000000
18875,823074.000000
18876,840027.000000
18877,835385.000000
18878,831843.000000
18879,833350.000000
18880,839361.000000
18881,857575.000000
18882,865475.000000
18883,915508.000000
18884,883826.000000
18885,820073.000000
18886,734248.000000
18887,629601.000000
18888,507440.000000
18889,404056.000000
18890,382954.000000
18891,373948.000000
18892,363989.000000
18893,383195.000000
18894,450356.000000
18895,524252.000000
18896,570500.000000
18897,694545.000000
18898,754072.000000
18899,816296.000000
18900,830238.000000
18901,826090.000000
18902,818910.000000
18903,827615.000000
18904,835842.000000
18905,844747.000000
18906,853189.000000
18907,901794.000000
18908,881083.000000
18909,819073.000000
18910,729225.000000
18911,618367.000000
18912,502114.000000
18913,410372.000000
18914,385341.000000
18915,381753.000000
18916,377187.000000
18917,391493.000000
18918,454010.000000
18919,527061.000000
18920,577582.000000
18921,697746.000000
18922,759329.000000
18923,825921.000000
18924,838444.000000
18925,838721.000000
18926,842888.000000
18927,842511.000000
18928,855304.000000
18929,864870.000000
18930,877050.000000
18931,917431.000000
18932,884704.000000
18933,830803.000000
18934,743824.000000
18935,623552.000000
18936,502448.000000
18937,403675.000000
18938,386906.000000
18939,375675.000000
18940,368042.000000
18941,388746.000000
18942,452187.000000
18943,526884.000000
18944,573822.000000
18945,702241.000000
18946,759718.000000
18947,830346.000000
18948,848930.000000
18949,841107.000000
18950,839646.000000
18951,847848.000000
18952,855536.000000
18953,871210.000000
18954,887140.000000
18955,925483.000000
18956,902464.000000
18957,841243.000000
18958,759279.000000
18959,660892.000000
18960,531743.000000
18961,443937.000000
18962,417384.000000
18963,378036.000000
18964,367380.000000
18965,386814.000000
18966,449401.000000
18967,514904.000000
18968,563312.000000
18969,694306.000000
18970,782960.000000
18971,877406.000000
18972,870819.000000
18973,869030.000000
18974,863333.000000
18975,860873.000000
18976,878898.000000
18977,883880.000000
18978,902548.000000
18979,929451.000000
18980,896418.000000
18981,834264.000000
18982,754464.000000
18983,650628.000000
18984,529906.000000
18985,440344.000000
18986,421272.000000
18987,407922.000000
18988,368954.000000
18989,385599.000000
18990,448227.000000
18991,503098.000000
18992,539215.000000
18993,678491.000000
18994,775904.000000
18995,867020.000000
18996,858140.000000
18997,833303.000000
18998,826396.000000
18999,834926.000000
19000,843423.000000
19001,855632.000000
19002,861621.000000
19003,891661.000000
19004,862265.000000
19005,813270.000000
19006,725867.000000
19007,587393.000000
19008,483240.000000
19009,386646.000000
19010,367425.000000
19011,360063.000000
19012,358185.000000
19013,373162.000000
19014,434806.000000
19015,500326.000000
19016,550300.000000
19017,674229.000000
19018,735099.000000
19019,825005.000000
19020,838389.000000
19021,843977.000000
19022,834306.000000
19023,838469.000000
19024,843677.000000
19025,855386.000000
19026,855727.000000
19027,901325.000000
19028,872486.000000
19029,809387.000000
19030,725034.000000
19031,619351.000000
19032,505992.000000
19033,393451.000000
19034,376067.000000
19035,365722.000000
19036,366792.000000
19037,386074.000000
19038,442801.000000
19039,507872.000000
19040,558020.000000
19041,669471.000000
19042,734266.000000
19043,802154.000000
19044,832191.000000
19045,836072.000000
19046,832107.000000
19047,838860.000000
19048,847200.000000
19049,857466.000000
19050,864048.000000
19051,903851.000000
19052,874180.000000
19053,816926.000000
19054,730757.000000
19055,622611.000000
19056,518518.000000
19057,424312.000000
19058,402691.000000
19059,388104.000000
19060,385306.000000
19061,406254.000000
19062,466027.000000
19063,526753.000000
19064,566447.000000
19065,690600.000000
19066,749866.000000
19067,865938.000000
19068,871453.000000
19069,873099.000000
19070,825711.000000
19071,858982.000000
19072,852813.000000
19073,846338.000000
19074,845806.000000
19075,898892.000000
19076,867908.000000
19077,819587.000000
19078,730514.000000
19079,614209.000000
19080,499163.000000
19081,404255.000000
19082,379779.000000
19083,366840.000000
19084,367453.000000
19085,383714.000000
19086,446236.000000
19087,512007.000000
19088,560065.000000
19089,678641.000000
19090,746666.000000
19091,826384.000000
19092,827360.000000
19093,843717.000000
19094,834686.000000
19095,945038.000000
19096,890493.000000
19097,881763.000000
19098,891248.000000
19099,937956.000000
19100,900210.000000
19101,840915.000000
19102,739087.000000
19103,615296.000000
19104,501542.000000
19105,403613.000000
19106,383022.000000
19107,368256.000000
19108,364433.000000
19109,387530.000000
19110,451492.000000
19111,518768.000000
19112,526010.000000
19113,679791.000000
19114,743343.000000
19115,838720.000000
19116,851295.000000
19117,847824.000000
19118,858332.000000
19119,864777.000000
19120,871870.000000
19121,879372.000000
19122,879793.000000
19123,924875.000000
19124,901801.000000
19125,848475.000000
19126,758131.000000
19127,653244.000000
19128,523118.000000
19129,435966.000000
19130,403687.000000
19131,365576.000000
19132,359201.000000
19133,383417.000000
19134,445998.000000
19135,498677.000000
19136,539399.000000
19137,664174.000000
19138,746226.000000
19139,847107.000000
19140,853451.000000
19141,838481.000000
19142,839861.000000
19143,853152.000000
19144,867141.000000
19145,870864.000000
19146,872029.000000
19147,919901.000000
19148,890599.000000
19149,834605.000000
19150,751884.000000
19151,648737.000000
19152,523558.000000
19153,431653.000000
19154,407919.000000
19155,394188.000000
19156,356501.000000
19157,376860.000000
19158,437893.000000
19159,491178.000000
19160,517682.000000
19161,648667.000000
19162,741540.000000
19163,841345.000000
19164,845799.000000
19165,839313.000000
19166,825255.000000
19167,824364.000000
19168,831921.000000
19169,834892.000000
19170,845270.000000
19171,908030.000000
19172,879757.000000
19173,816588.000000
19174,715357.000000
19175,588462.000000
19176,484441.000000
19177,382784.000000
19178,363932.000000
19179,356774.000000
19180,353105.000000
19181,385696.000000
19182,442360.000000
19183,502041.000000
19184,532772.000000
19185,659386.000000
19186,726638.000000
19187,837132.000000
19188,886829.000000
19189,850075.000000
19190,850137.000000
19191,849207.000000
19192,856577.000000
19193,859960.000000
19194,878835.000000
19195,916088.000000
19196,889834.000000
19197,827798.000000
19198,737993.000000
19199,629201.000000
19200,524703.000000
19201,417278.000000
19202,392523.000000
19203,375315.000000
19204,361815.000000
19205,384972.000000
19206,445981.000000
19207,506749.000000
19208,538728.000000
19209,661417.000000
19210,731815.000000
19211,822605.000000
19212,850518.000000
19213,852899.000000
19214,859519.000000
19215,865471.000000
19216,871863.000000
19217,868971.000000
19218,867674.000000
19219,912592.000000
19220,891889.000000
19221,846198.000000
19222,740556.000000
19223,620237.000000
19224,504448.000000
19225,399681.000000
19226,376713.000000
19227,361752.000000
19228,355103.000000
19229,380100.000000
19230,440972.000000
19231,504327.000000
19232,537167.000000
19233,663370.000000
19234,729062.000000
19235,824708.000000
19236,864635.000000
19237,872636.000000
19238,862291.000000
19239,849892.000000
19240,887447.000000
19241,862770.000000
19242,868055.000000
19243,930859.000000
19244,895850.000000
19245,847125.000000
19246,742036.000000
19247,622228.000000
19248,503034.000000
19249,400710.000000
19250,375478.000000
19251,364860.000000
19252,362112.000000
19253,388754.000000
19254,451846.000000
19255,503428.000000
19256,542119.000000
19257,669006.000000
19258,735675.000000
19259,826697.000000
19260,858708.000000
19261,855354.000000
19262,867450.000000
19263,859358.000000
19264,857177.000000
19265,859068.000000
19266,870719.000000
19267,911975.000000
19268,889443.000000
19269,832349.000000
19270,732293.000000
19271,620455.000000
19272,505164.000000
19273,409560.000000
19274,381400.000000
19275,370563.000000
19276,366495.000000
19277,391197.000000
19278,447280.000000
19279,518209.000000
19280,552448.000000
19281,679633.000000
19282,741604.000000
19283,836132.000000
19284,851191.000000
19285,855427.000000
19286,864639.000000
19287,868705.000000
19288,876393.000000
19289,855819.000000
19290,880644.000000
19291,929102.000000
19292,911393.000000
19293,846511.000000
19294,758521.000000
19295,653639.000000
19296,522695.000000
19297,439829.000000
19298,416410.000000
19299,393592.000000
19300,390183.000000
19301,411673.000000
19302,472832.000000
19303,533170.000000
19304,561860.000000
19305,678214.000000
19306,757361.000000
19307,851370.000000
19308,875641.000000
19309,865252.000000
19310,873157.000000
19311,888577.000000
19312,900314.000000
19313,902767.000000
19314,904644.000000
19315,949426.000000
19316,924951.000000
19317,857953.000000
19318,761282.000000
19319,651882.000000
19320,521914.000000
19321,432365.000000
19322,409123.000000
19323,395758.000000
19324,356044.000000
19325,369878.000000
19326,429234.000000
19327,485082.000000
19328,522042.000000
19329,652247.000000
19330,752404.000000
19331,884179.000000
19332,886642.000000
19333,879149.000000
19334,871729.000000
19335,902278.000000
19336,905387.000000
19337,896479.000000
19338,903211.000000
19339,931793.000000
19340,918934.000000
19341,846444.000000
19342,738405.000000
19343,606988.000000
19344,495498.000000
19345,406710.000000
19346,390360.000000
19347,374587.000000
19348,370213.000000
19349,393003.000000
19350,447738.000000
19351,502349.000000
19352,540212.000000
19353,667129.000000
19354,725247.000000
19355,843458.000000
19356,874723.000000
19357,882271.000000
19358,873270.000000
19359,875400.000000
19360,884489.000000
19361,876529.000000
19362,868622.000000
19363,917155.000000
19364,894069.000000
19365,829905.000000
19366,740470.000000
19367,632712.000000
19368,524256.000000
19369,424504.000000
19370,392583.000000
19371,375850.000000
19372,371879.000000
19373,396691.000000
19374,453354.000000
19375,508991.000000
19376,547920.000000
19377,674455.000000
19378,752340.000000
19379,836415.000000
19380,849023.000000
19381,848825.000000
19382,855353.000000
19383,874190.000000
19384,909760.000000
19385,882128.000000
19386,875477.000000
19387,920634.000000
19388,906371.000000
19389,813741.000000
19390,727875.000000
19391,615075.000000
19392,497336.000000
19393,403948.000000
19394,388237.000000
19395,371422.000000
19396,366467.000000
19397,390120.000000
19398,453018.000000
19399,507024.000000
19400,552104.000000
19401,682483.000000
19402,753863.000000
19403,832903.000000
19404,862667.000000
19405,863493.000000
19406,873607.000000
19407,886429.000000
19408,897313.000000
19409,885781.000000
19410,888869.000000
19411,924447.000000
19412,895668.000000
19413,827972.000000
19414,737356.000000
19415,620060.000000
19416,495943.000000
19417,395250.000000
19418,380947.000000
19419,369412.000000
19420,364262.000000
19421,390361.000000
19422,449066.000000
19423,509524.000000
19424,550490.000000
19425,686930.000000
19426,759464.000000
19427,831989.000000
19428,852174.000000
19429,860884.000000
19430,861762.000000
19431,877983.000000
19432,881309.000000
19433,875478.000000
19434,878084.000000
19435,915927.000000
19436,906226.000000
19437,836115.000000
19438,746531.000000
19439,618211.000000
19440,498567.000000
19441,394874.000000
19442,387196.000000
19443,374531.000000
19444,372278.000000
19445,393232.000000
19446,455900.000000
19447,514299.000000
19448,559005.000000
19449,696732.000000
19450,791641.000000
19451,829354.000000
19452,863285.000000
19453,862231.000000
19454,861034.000000
19455,868132.000000
19456,880651.000000
19457,888830.000000
19458,897455.000000
19459,930148.000000
19460,920104.000000
19461,845208.000000
19462,763401.000000
19463,658769.000000
19464,523872.000000
19465,446959.000000
19466,410807.000000
19467,377443.000000
19468,370034.000000
19469,389001.000000
19470,450219.000000
19471,504548.000000
19472,534042.000000
19473,674340.000000
19474,771596.000000
19475,827234.000000
19476,835351.000000
19477,842529.000000
19478,831101.000000
19479,852159.000000
19480,857755.000000
19481,843644.000000
19482,856982.000000
19483,891302.000000
19484,888516.000000
19485,813625.000000
19486,733876.000000
19487,630268.000000
19488,505488.000000
19489,418393.000000
19490,401057.000000
19491,381261.000000
19492,347534.000000
19493,369797.000000
19494,423032.000000
19495,479533.000000
19496,521307.000000
19497,649564.000000
19498,767108.000000
19499,794469.000000
19500,810080.000000
19501,808591.000000
19502,808534.000000
19503,810738.000000
19504,813273.000000
19505,829518.000000
19506,823848.000000
19507,872096.000000
19508,863206.000000
19509,807053.000000
19510,716169.000000
19511,583185.000000
19512,475181.000000
19513,395487.000000
19514,376316.000000
19515,369450.000000
19516,365901.000000
19517,386924.000000
19518,442604.000000
19519,499074.000000
19520,543608.000000
19521,680333.000000
19522,768479.000000
19523,807711.000000
19524,840757.000000
19525,846874.000000
19526,834446.000000
19527,821210.000000
19528,830134.000000
19529,847023.000000
19530,839529.000000
19531,896564.000000
19532,874315.000000
19533,820090.000000
19534,730296.000000
19535,617736.000000
19536,498754.000000
19537,394081.000000
19538,376573.000000
19539,365456.000000
19540,368614.000000
19541,391201.000000
19542,446502.000000
19543,516836.000000
19544,552837.000000
19545,683908.000000
19546,760222.000000
19547,803269.000000
19548,827164.000000
19549,827487.000000
19550,832239.000000
19551,820986.000000
19552,831251.000000
19553,838592.000000
19554,854859.000000
19555,902564.000000
19556,871879.000000
19557,805418.000000
19558,721325.000000
19559,602658.000000
19560,480117.000000
19561,387110.000000
19562,378601.000000
19563,358551.000000
19564,353288.000000
19565,375145.000000
19566,433739.000000
19567,501270.000000
19568,548247.000000
19569,674493.000000
19570,755761.000000
19571,793023.000000
19572,812145.000000
19573,817431.000000
19574,818300.000000
19575,802108.000000
19576,820454.000000
19577,816993.000000
19578,840986.000000
19579,882494.000000
19580,871680.000000
19581,807250.000000
19582,719314.000000
19583,600421.000000
19584,480618.000000
19585,379361.000000
19586,364410.000000
19587,356329.000000
19588,354776.000000
19589,380280.000000
19590,439363.000000
19591,503494.000000
19592,556190.000000
19593,684479.000000
19594,757533.000000
19595,807352.000000
19596,826670.000000
19597,813346.000000
19598,819893.000000
19599,810232.000000
19600,825422.000000
19601,839108.000000
19602,847234.000000
19603,893377.000000
19604,878534.000000
19605,818350.000000
19606,741104.000000
19607,620736.000000
19608,512653.000000
19609,386101.000000
19610,373329.000000
19611,361268.000000
19612,358573.000000
19613,381270.000000
19614,440409.000000
19615,505910.000000
19616,568076.000000
19617,728593.000000
19618,778522.000000
19619,803821.000000
19620,833611.000000
19621,824427.000000
19622,826631.000000
19623,844303.000000
19624,860391.000000
19625,848369.000000
19626,860772.000000
19627,915592.000000
19628,894430.000000
19629,825820.000000
19630,750506.000000
19631,647789.000000
19632,509780.000000
19633,428698.000000
19634,383674.000000
19635,352835.000000
19636,345829.000000
19637,372027.000000
19638,426783.000000
19639,485727.000000
19640,543307.000000
19641,679178.000000
19642,771640.000000
19643,807955.000000
19644,846291.000000
19645,833679.000000
19646,823179.000000
19647,817657.000000
19648,846802.000000
19649,853619.000000
19650,838797.000000
19651,902543.000000
19652,897194.000000
19653,826220.000000
19654,746716.000000
19655,641100.000000
19656,514236.000000
19657,1877.000000
19658,415551.000000
19659,389029.000000
19660,355128.000000
19661,364858.000000
19662,429538.000000
19663,481780.000000
19664,523204.000000
19665,659930.000000
19666,756673.000000
19667,827501.000000
19668,845590.000000
19669,814416.000000
19670,823709.000000
19671,835378.000000
19672,848125.000000
19673,836550.000000
19674,840391.000000
19675,852565.000000
19676,873659.000000
19677,826837.000000
19678,743838.000000
19679,595943.000000
19680,487581.000000
19681,389207.000000
19682,371389.000000
19683,367264.000000
19684,367161.000000
19685,396716.000000
19686,444163.000000
19687,504533.000000
19688,556535.000000
19689,682660.000000
19690,767309.000000
19691,816524.000000
19692,832927.000000
19693,838564.000000
19694,835685.000000
19695,836099.000000
19696,841812.000000
19697,846065.000000
19698,858371.000000
19699,871161.000000
19700,887218.000000
19701,833100.000000
19702,735710.000000
19703,621445.000000
19704,494956.000000
19705,405916.000000
19706,376784.000000
19707,366252.000000
19708,359392.000000
19709,387195.000000
19710,445563.000000
19711,498483.000000
19712,556972.000000
19713,692576.000000
19714,785258.000000
19715,833746.000000
19716,850000.000000
19717,842709.000000
19718,841293.000000
19719,826709.000000
19720,852098.000000
19721,853701.000000
19722,859943.000000
19723,883841.000000
19724,869704.000000
19725,828791.000000
19726,737908.000000
19727,618522.000000
19728,494280.000000
19729,394684.000000
19730,377904.000000
19731,364022.000000
19732,358167.000000
19733,391411.000000
19734,451558.000000
19735,504155.000000
19736,557465.000000
19737,688121.000000
19738,766744.000000
19739,803481.000000
19740,848859.000000
19741,828242.000000
19742,823965.000000
19743,838561.000000
19744,853009.000000
19745,829296.000000
19746,855090.000000
19747,846377.000000
19748,865388.000000
19749,828460.000000
19750,742289.000000
19751,619966.000000
19752,490302.000000
19753,392132.000000
19754,375832.000000
19755,361866.000000
19756,357984.000000
19757,387596.000000
19758,444111.000000
19759,495129.000000
19760,562385.000000
19761,684690.000000
19762,760999.000000
19763,809660.000000
19764,825134.000000
19765,830193.000000
19766,833432.000000
19767,836558.000000
19768,844769.000000
19769,846466.000000
19770,844383.000000
19771,845045.000000
19772,858057.000000
19773,829425.000000
19774,736564.000000
19775,619304.000000
19776,489955.000000
19777,393856.000000
19778,378521.000000
19779,363587.000000
19780,356031.000000
19781,385772.000000
19782,445282.000000
19783,514782.000000
19784,572898.000000
19785,703761.000000
19786,782850.000000
19787,827140.000000
19788,849772.000000
19789,860393.000000
19790,853995.000000
19791,852658.000000
19792,860419.000000
19793,874605.000000
19794,872620.000000
19795,887333.000000
19796,909748.000000
19797,861255.000000
19798,780964.000000
19799,678445.000000
19800,542766.000000
19801,456955.000000
19802,414166.000000
19803,381386.000000
19804,374744.000000
19805,402375.000000
19806,460355.000000
19807,509044.000000
19808,561695.000000
19809,708498.000000
19810,802333.000000
19811,860231.000000
19812,879680.000000
19813,866499.000000
19814,870385.000000
19815,894200.000000
19816,892337.000000
19817,903223.000000
19818,901091.000000
19819,893358.000000
19820,921506.000000
19821,873875.000000
19822,776114.000000
19823,666478.000000
19824,537382.000000
19825,446777.000000
19826,423191.000000
19827,404354.000000
19828,364703.000000
19829,397401.000000
19830,451838.000000
19831,495620.000000
19832,541124.000000
19833,682388.000000
19834,793374.000000
19835,885612.000000
19836,888826.000000
19837,880176.000000
19838,902167.000000
19839,914272.000000
19840,923510.000000
19841,956613.000000
19842,953376.000000
19843,943419.000000
19844,942365.000000
19845,898835.000000
19846,752064.000000
19847,608229.000000
19848,490695.000000
19849,395716.000000
19850,385227.000000
19851,375088.000000
19852,371751.000000
19853,407945.000000
19854,471019.000000
19855,500565.000000
19856,553963.000000
19857,683417.000000
19858,790735.000000
19859,882556.000000
19860,928411.000000
19861,910915.000000
19862,929200.000000
19863,949840.000000
19864,927218.000000
19865,926918.000000
19866,947160.000000
19867,923093.000000
19868,919407.000000
19869,866746.000000
19870,767528.000000
19871,649754.000000
19872,513778.000000
19873,415404.000000
19874,395680.000000
19875,385316.000000
19876,378185.000000
19877,410053.000000
19878,463358.000000
19879,511628.000000
19880,562470.000000
19881,695324.000000
19882,827499.000000
19883,920347.000000
19884,985650.000000
19885,985915.000000
19886,1007917.000000
19887,1011180.000000
19888,1025361.000000
19889,1030528.000000
19890,1027862.000000
19891,995220.000000
19892,990523.000000
19893,888737.000000
19894,775078.000000
19895,647297.000000
19896,515541.000000
19897,413612.000000
19898,397651.000000
19899,389055.000000
19900,384680.000000
19901,413182.000000
19902,470360.000000
19903,515421.000000
19904,569710.000000
19905,702118.000000
19906,863742.000000
19907,887567.000000
19908,960662.000000
19909,937817.000000
19910,937332.000000
19911,970638.000000
19912,981814.000000
19913,997615.000000
19914,1027922.000000
19915,974788.000000
19916,989417.000000
19917,884196.000000
19918,771616.000000
19919,656712.000000
19920,516939.000000
19921,425728.000000
19922,404593.000000
19923,396097.000000
19924,387362.000000
19925,410048.000000
19926,464041.000000
19927,518360.000000
19928,565301.000000
19929,699727.000000
19930,868836.000000
19931,919548.000000
19932,990604.000000
19933,964296.000000
19934,966987.000000
19935,961190.000000
19936,992527.000000
19937,973734.000000
19938,961628.000000
19939,957024.000000
19940,956940.000000
19941,890809.000000
19942,777343.000000
19943,650593.000000
19944,515914.000000
19945,399076.000000
19946,410774.000000
19947,390467.000000
19948,386029.000000
19949,410375.000000
19950,460798.000000
19951,517727.000000
19952,568808.000000
19953,700502.000000
19954,828185.000000
19955,891830.000000
19956,950019.000000
19957,957745.000000
19958,969623.000000
19959,971353.000000
19960,1003397.000000
19961,1041076.000000
19962,1008089.000000
19963,970598.000000
19964,950272.000000
19965,890510.000000
19966,790398.000000
19967,673235.000000
19968,540220.000000
19969,462869.000000
19970,425023.000000
19971,389304.000000
19972,377222.000000
19973,406635.000000
19974,463771.000000
19975,511814.000000
19976,558388.000000
19977,699596.000000
19978,834983.000000
19979,904998.000000
19980,927695.000000
19981,956322.000000
19982,961958.000000
19983,990339.000000
19984,1010144.000000
19985,1038609.000000
19986,1008202.000000
19987,976976.000000
19988,987934.000000
19989,899913.000000
19990,786892.000000
19991,672856.000000
19992,547868.000000
19993,449868.000000
19994,432452.000000
19995,414473.000000
19996,376637.000000
19997,404931.000000
19998,456811.000000
19999,505705.000000
20000,545647.000000
20001,698530.000000
20002,839651.000000
20003,937048.000000
20004,943195.000000
20005,964554.000000
20006,988882.000000
20007,1003338.000000
20008,1023735.000000
20009,1047290.000000
20010,1019636.000000
20011,1007238.000000
20012,993261.000000
20013,918501.000000
20014,793259.000000
20015,623645.000000
20016,502604.000000
20017,410487.000000
20018,393817.000000
20019,384198.000000
20020,381298.000000
20021,411018.000000
20022,468735.000000
20023,512922.000000
20024,566209.000000
20025,697902.000000
20026,833003.000000
20027,918167.000000
20028,963486.000000
20029,987809.000000
20030,987548.000000
20031,997300.000000
20032,999844.000000
20033,1004354.000000
20034,984420.000000
20035,969230.000000
20036,964321.000000
20037,888807.000000
20038,783129.000000
20039,663560.000000
20040,518130.000000
20041,423909.000000
20042,404037.000000
20043,393519.000000
20044,386503.000000
20045,419792.000000
20046,473421.000000
20047,525193.000000
20048,573126.000000
20049,708730.000000
20050,851808.000000
20051,928647.000000
20052,986750.000000
20053,995833.000000
20054,980581.000000
20055,1018000.000000
20056,1033592.000000
20057,1047637.000000
20058,1010743.000000
20059,973086.000000
20060,984353.000000
20061,902987.000000
20062,800152.000000
20063,672842.000000
20064,525687.000000
20065,420548.000000
20066,400473.000000
20067,391692.000000
20068,393933.000000
20069,428498.000000
20070,483492.000000
20071,518743.000000
20072,574692.000000
20073,717456.000000
20074,838826.000000
20075,919745.000000
20076,959473.000000
20077,1006122.000000
20078,1013822.000000
20079,1011114.000000
20080,1034766.000000
20081,1012041.000000
20082,1021196.000000
20083,997394.000000
20084,978722.000000
20085,893274.000000
20086,776257.000000
20087,661869.000000
20088,522508.000000
20089,420713.000000
20090,404032.000000
20091,392167.000000
20092,388042.000000
20093,414115.000000
20094,470367.000000
20095,518260.000000
20096,565761.000000
20097,714104.000000
20098,839879.000000
20099,934051.000000
20100,1022877.000000
20101,1060700.000000
20102,1073936.000000
20103,1104390.000000
20104,1118814.000000
20105,1109914.000000
20106,1080051.000000
20107,1052251.000000
20108,1007773.000000
20109,931712.000000
20110,815056.000000
20111,683001.000000
20112,551900.000000
20113,434252.000000
20114,410914.000000
20115,398681.000000
20116,390245.000000
20117,426247.000000
20118,482826.000000
20119,524887.000000
20120,568181.000000
20121,723873.000000
20122,858088.000000
20123,913416.000000
20124,1008180.000000
20125,994917.000000
20126,1003410.000000
20127,1025920.000000
20128,1034571.000000
20129,1034263.000000
20130,1017029.000000
20131,995016.000000
20132,978276.000000
20133,897688.000000
20134,817576.000000
20135,701251.000000
20136,546552.000000
20137,453591.000000
20138,414394.000000
20139,389619.000000
20140,379205.000000
20141,414549.000000
20142,466831.000000
20143,503371.000000
20144,556410.000000
20145,700407.000000
20146,836095.000000
20147,892245.000000
20148,983921.000000
20149,959271.000000
20150,949366.000000
20151,980441.000000
20152,976908.000000
20153,971959.000000
20154,961234.000000
20155,928740.000000
20156,940703.000000
20157,886632.000000
20158,788151.000000
20159,665809.000000
20160,538818.000000
20161,443669.000000
20162,421568.000000
20163,406557.000000
20164,367920.000000
20165,398671.000000
20166,451514.000000
20167,488783.000000
20168,535752.000000
20169,674854.000000
20170,804542.000000
20171,912440.000000
20172,899706.000000
20173,904367.000000
