from_window_size,to_window_size,from_segment,to_segment,from_dominant,to_dominant,from_interval,to_interval,overlap_lines,from_overlap_count,to_overlap_count,relation_type,relation_note
25,40,374,125,stable,residual,106151-106175,104161-106680,25,1,11,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
25,40,375,125,residual,residual,106176-106425,104161-106680,250,1,11,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
25,40,376,125,stable,residual,106426-106450,104161-106680,25,1,11,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
25,40,377,125,residual,residual,106451-106700,104161-106680,230,2,11,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
25,40,377,126,residual,stable,106451-106700,106681-106720,20,2,2,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
25,40,378,126,stable,stable,106701-106725,106681-106720,20,2,2,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
25,40,378,127,stable,residual,106701-106725,106721-111240,5,2,22,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
25,40,379,127,residual,residual,106726-107275,106721-111240,550,1,22,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
25,40,380,127,stable,residual,107276-107300,106721-111240,25,1,22,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
25,40,381,127,residual,residual,107301-107650,106721-111240,350,1,22,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
25,40,382,127,stable,residual,107651-107700,106721-111240,50,1,22,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
25,40,383,127,residual,residual,107701-108225,106721-111240,525,1,22,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
25,40,384,127,stable,residual,108226-108250,106721-111240,25,1,22,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
25,40,385,127,residual,residual,108251-108500,106721-111240,250,1,22,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
25,40,386,127,stable,residual,108501-108525,106721-111240,25,1,22,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
25,40,387,127,residual,residual,108526-108700,106721-111240,175,1,22,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
25,40,388,127,stable,residual,108701-108725,106721-111240,25,1,22,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
25,40,389,127,residual,residual,108726-109075,106721-111240,350,1,22,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
25,40,390,127,stable,residual,109076-109100,106721-111240,25,1,22,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
25,40,391,127,residual,residual,109101-110300,106721-111240,1200,1,22,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
25,40,392,127,stable,residual,110301-110325,106721-111240,25,1,22,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
25,40,393,127,residual,residual,110326-110575,106721-111240,250,1,22,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
25,40,394,127,stable,residual,110576-110600,106721-111240,25,1,22,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
25,40,395,127,residual,residual,110601-110775,106721-111240,175,1,22,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
25,40,396,127,stable,residual,110776-110800,106721-111240,25,1,22,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
25,40,397,127,residual,residual,110801-111050,106721-111240,250,1,22,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
25,40,398,127,stable,residual,111051-111075,106721-111240,25,1,22,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
25,40,399,127,residual,residual,111076-111900,106721-111240,165,3,22,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
25,40,399,129,residual,residual,111076-111900,111281-112000,620,3,3,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
25,40,400,129,stable,residual,111901-111925,111281-112000,25,1,3,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
25,40,401,129,residual,residual,111926-112000,111281-112000,75,1,3,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
25,40,402,130,stable,stable,112001-112025,112001-112040,25,1,2,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
25,40,403,130,residual,stable,112026-112375,112001-112040,15,2,2,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
25,40,403,131,residual,residual,112026-112375,112041-113800,335,2,9,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
25,40,404,131,stable,residual,112376-112400,112041-113800,25,1,9,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
25,40,405,131,residual,residual,112401-112575,112041-113800,175,1,9,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
25,40,406,131,stable,residual,112576-112600,112041-113800,25,1,9,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
25,40,407,131,residual,residual,112601-112850,112041-113800,250,1,9,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
25,40,408,131,stable,residual,112851-112875,112041-113800,25,1,9,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
25,40,409,131,residual,residual,112876-113325,112041-113800,450,1,9,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
25,40,410,131,stable,residual,113326-113350,112041-113800,25,1,9,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
25,40,411,131,residual,residual,113351-113800,112041-113800,450,1,9,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
25,40,412,132,stable,stable,113801-113825,113801-113840,25,1,2,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
25,40,413,132,residual,stable,113826-114175,113801-113840,15,2,2,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
25,40,413,133,residual,residual,113826-114175,113841-114440,335,2,3,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
25,40,414,133,stable,residual,114176-114200,113841-114440,25,1,3,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
25,40,415,133,residual,residual,114201-114450,113841-114440,240,2,3,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
25,40,415,134,residual,stable,114201-114450,114441-114480,10,2,3,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
25,40,416,134,stable,stable,114451-114475,114441-114480,25,1,3,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
25,40,417,134,residual,stable,114476-115100,114441-114480,5,2,3,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
25,40,417,135,residual,residual,114476-115100,114481-115120,620,2,2,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
25,40,418,135,stable,residual,115101-115150,114481-115120,20,2,2,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
25,40,418,136,stable,stable,115101-115150,115121-115160,30,2,2,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
25,40,419,136,residual,stable,115151-116225,115121-115160,10,2,2,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
25,40,419,137,residual,residual,115151-116225,115161-118640,1065,2,9,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
25,40,420,137,stable,residual,116226-116250,115161-118640,25,1,9,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
25,40,421,137,residual,residual,116251-116700,115161-118640,450,1,9,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
25,40,422,137,stable,residual,116701-116725,115161-118640,25,1,9,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
25,40,423,137,residual,residual,116726-116900,115161-118640,175,1,9,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
25,40,424,137,stable,residual,116901-116925,115161-118640,25,1,9,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
25,40,425,137,residual,residual,116926-117900,115161-118640,975,1,9,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
25,40,426,137,stable,residual,117901-117925,115161-118640,25,1,9,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
25,40,427,137,residual,residual,117926-119100,115161-118640,715,3,9,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
25,40,427,139,residual,residual,117926-119100,118681-120320,420,3,7,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
25,40,428,139,stable,residual,119101-119125,118681-120320,25,1,7,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
25,40,429,139,residual,residual,119126-119300,118681-120320,175,1,7,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
25,40,430,139,stable,residual,119301-119325,118681-120320,25,1,7,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
25,40,431,139,residual,residual,119326-119500,118681-120320,175,1,7,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
25,40,432,139,stable,residual,119501-119525,118681-120320,25,1,7,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
25,40,433,139,residual,residual,119526-121175,118681-120320,795,3,7,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
25,40,433,141,residual,residual,119526-121175,120361-123360,815,3,7,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
25,40,434,141,stable,residual,121176-121200,120361-123360,25,1,7,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
25,40,435,141,residual,residual,121201-121825,120361-123360,625,1,7,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
25,40,436,141,stable,residual,121826-121850,120361-123360,25,1,7,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
25,40,437,141,residual,residual,121851-123050,120361-123360,1200,1,7,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
25,40,438,141,stable,residual,123051-123075,120361-123360,25,1,7,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
25,40,439,141,residual,residual,123076-123375,120361-123360,285,2,7,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
25,40,439,142,residual,stable,123076-123375,123361-137074,15,1,1,recolored_overlap,observer-side overlap relation under adjacent constitution transition
25,40,440,142,stable,stable,123376-137074,123361-137074,13699,1,1,one_to_one_continuation,observer-side overlap relation under adjacent constitution transition
40,50,5,1,residual,residual,3081-4560,1-3700,620,3,5,one_to_many_split,one prior segment overlaps multiple wider-constitution segments
40,50,5,2,residual,stable,3081-4560,3701-3750,50,3,1,one_to_many_split,one prior segment overlaps multiple wider-constitution segments
40,50,5,3,residual,residual,3081-4560,3751-7200,810,3,5,one_to_many_split,one prior segment overlaps multiple wider-constitution segments
40,50,9,3,residual,residual,5161-8240,3751-7200,2040,3,5,one_to_many_split,one prior segment overlaps multiple wider-constitution segments
40,50,9,4,residual,stable,5161-8240,7201-7250,50,3,1,one_to_many_split,one prior segment overlaps multiple wider-constitution segments
40,50,9,5,residual,residual,5161-8240,7251-9650,990,3,4,one_to_many_split,one prior segment overlaps multiple wider-constitution segments
40,50,12,5,stable,residual,9641-9680,7251-9650,10,2,4,one_to_many_split,one prior segment overlaps multiple wider-constitution segments
40,50,12,6,stable,stable,9641-9680,9651-9700,30,2,2,one_to_many_split,one prior segment overlaps multiple wider-constitution segments
40,50,13,6,residual,stable,9681-10120,9651-9700,20,3,2,one_to_many_split,one prior segment overlaps multiple wider-constitution segments
40,50,13,7,residual,residual,9681-10120,9701-10100,400,3,1,one_to_many_split,one prior segment overlaps multiple wider-constitution segments
40,50,13,8,residual,stable,9681-10120,10101-10150,20,3,2,one_to_many_split,one prior segment overlaps multiple wider-constitution segments
40,50,14,8,stable,stable,10121-10160,10101-10150,30,2,2,one_to_many_split,one prior segment overlaps multiple wider-constitution segments
40,50,14,9,stable,residual,10121-10160,10151-17650,10,2,9,one_to_many_split,one prior segment overlaps multiple wider-constitution segments
40,50,22,9,stable,residual,17641-17680,10151-17650,10,2,9,one_to_many_split,one prior segment overlaps multiple wider-constitution segments
40,50,22,10,stable,stable,17641-17680,17651-17700,30,2,2,one_to_many_split,one prior segment overlaps multiple wider-constitution segments
40,50,23,10,residual,stable,17681-18760,17651-17700,20,2,2,one_to_many_split,one prior segment overlaps multiple wider-constitution segments
40,50,23,11,residual,residual,17681-18760,17701-19400,1060,2,3,one_to_many_split,one prior segment overlaps multiple wider-constitution segments
40,50,25,11,residual,residual,18801-19720,17701-19400,600,4,3,one_to_many_split,one prior segment overlaps multiple wider-constitution segments
40,50,25,12,residual,stable,18801-19720,19401-19450,50,4,1,one_to_many_split,one prior segment overlaps multiple wider-constitution segments
40,50,25,13,residual,residual,18801-19720,19451-19700,250,4,1,one_to_many_split,one prior segment overlaps multiple wider-constitution segments
40,50,25,14,residual,stable,18801-19720,19701-19750,20,4,2,one_to_many_split,one prior segment overlaps multiple wider-constitution segments
40,50,26,14,stable,stable,19721-19760,19701-19750,30,2,2,one_to_many_split,one prior segment overlaps multiple wider-constitution segments
40,50,26,15,stable,residual,19721-19760,19751-24400,10,2,2,one_to_many_split,one prior segment overlaps multiple wider-constitution segments
40,50,27,15,residual,residual,19761-29880,19751-24400,4640,3,2,one_to_many_split,one prior segment overlaps multiple wider-constitution segments
40,50,27,16,residual,stable,19761-29880,24401-24450,50,3,1,one_to_many_split,one prior segment overlaps multiple wider-constitution segments
40,50,27,17,residual,residual,19761-29880,24451-34800,5430,3,9,one_to_many_split,one prior segment overlaps multiple wider-constitution segments
40,50,37,18,residual,stable,34841-37000,34801-34850,10,2,2,one_to_many_split,one prior segment overlaps multiple wider-constitution segments
40,50,37,19,residual,residual,34841-37000,34851-37000,2150,2,1,one_to_many_split,one prior segment overlaps multiple wider-constitution segments
40,50,39,20,residual,stable,37041-41280,37001-37050,10,2,2,one_to_many_split,one prior segment overlaps multiple wider-constitution segments
40,50,39,21,residual,residual,37041-41280,37051-42700,4230,2,3,one_to_many_split,one prior segment overlaps multiple wider-constitution segments
40,50,41,21,residual,residual,41321-42720,37051-42700,1380,2,3,one_to_many_split,one prior segment overlaps multiple wider-constitution segments
40,50,41,22,residual,stable,41321-42720,42701-42750,20,2,2,one_to_many_split,one prior segment overlaps multiple wider-constitution segments
40,50,42,22,stable,stable,42721-42760,42701-42750,30,2,2,one_to_many_split,one prior segment overlaps multiple wider-constitution segments
40,50,42,23,stable,residual,42721-42760,42751-45450,10,2,4,one_to_many_split,one prior segment overlaps multiple wider-constitution segments
40,50,45,23,residual,residual,43521-45480,42751-45450,1930,2,4,one_to_many_split,one prior segment overlaps multiple wider-constitution segments
40,50,45,24,residual,stable,43521-45480,45451-45500,30,2,2,one_to_many_split,one prior segment overlaps multiple wider-constitution segments
40,50,46,24,stable,stable,45481-45520,45451-45500,20,2,2,one_to_many_split,one prior segment overlaps multiple wider-constitution segments
40,50,46,25,stable,residual,45481-45520,45501-46500,20,2,2,one_to_many_split,one prior segment overlaps multiple wider-constitution segments
40,50,47,25,residual,residual,45521-49040,45501-46500,980,3,2,one_to_many_split,one prior segment overlaps multiple wider-constitution segments
40,50,47,26,residual,stable,45521-49040,46501-46550,50,3,1,one_to_many_split,one prior segment overlaps multiple wider-constitution segments
40,50,47,27,residual,residual,45521-49040,46551-57000,2490,3,9,one_to_many_split,one prior segment overlaps multiple wider-constitution segments
40,50,57,28,residual,stable,57041-57960,57001-57050,10,2,2,one_to_many_split,one prior segment overlaps multiple wider-constitution segments
40,50,57,29,residual,residual,57041-57960,57051-71950,910,2,23,one_to_many_split,one prior segment overlaps multiple wider-constitution segments
40,50,79,29,residual,residual,71881-71960,57051-71950,70,2,23,one_to_many_split,one prior segment overlaps multiple wider-constitution segments
40,50,79,30,residual,stable,71881-71960,71951-72000,10,2,2,one_to_many_split,one prior segment overlaps multiple wider-constitution segments
40,50,83,31,residual,residual,72921-73080,72001-73050,130,2,3,one_to_many_split,one prior segment overlaps multiple wider-constitution segments
40,50,83,32,residual,stable,72921-73080,73051-73100,30,2,2,one_to_many_split,one prior segment overlaps multiple wider-constitution segments
40,50,84,32,stable,stable,73081-73120,73051-73100,20,2,2,one_to_many_split,one prior segment overlaps multiple wider-constitution segments
40,50,84,33,stable,residual,73081-73120,73101-95700,20,2,38,one_to_many_split,one prior segment overlaps multiple wider-constitution segments
40,50,121,34,residual,stable,95361-99440,95701-95750,50,2,1,one_to_many_split,one prior segment overlaps multiple wider-constitution segments
40,50,121,35,residual,residual,95361-99440,95751-104100,3690,2,3,one_to_many_split,one prior segment overlaps multiple wider-constitution segments
40,50,123,35,residual,residual,99481-104120,95751-104100,4620,2,3,one_to_many_split,one prior segment overlaps multiple wider-constitution segments
40,50,123,36,residual,stable,99481-104120,104101-104150,20,2,2,one_to_many_split,one prior segment overlaps multiple wider-constitution segments
40,50,124,36,stable,stable,104121-104160,104101-104150,30,2,2,one_to_many_split,one prior segment overlaps multiple wider-constitution segments
40,50,124,37,stable,residual,104121-104160,104151-107650,10,2,4,one_to_many_split,one prior segment overlaps multiple wider-constitution segments
40,50,127,37,residual,residual,106721-111240,104151-107650,930,5,4,one_to_many_split,one prior segment overlaps multiple wider-constitution segments
40,50,127,38,residual,stable,106721-111240,107651-107700,50,5,1,one_to_many_split,one prior segment overlaps multiple wider-constitution segments
40,50,127,39,residual,residual,106721-111240,107701-109050,1350,5,1,one_to_many_split,one prior segment overlaps multiple wider-constitution segments
40,50,127,40,residual,stable,106721-111240,109051-109100,50,5,1,one_to_many_split,one prior segment overlaps multiple wider-constitution segments
40,50,127,41,residual,residual,106721-111240,109101-112000,2140,5,3,one_to_many_split,one prior segment overlaps multiple wider-constitution segments
40,50,131,42,residual,stable,112041-113800,112001-112050,10,2,2,one_to_many_split,one prior segment overlaps multiple wider-constitution segments
40,50,131,43,residual,residual,112041-113800,112051-113800,1750,2,1,one_to_many_split,one prior segment overlaps multiple wider-constitution segments
40,50,133,44,residual,stable,113841-114440,113801-113850,10,2,2,one_to_many_split,one prior segment overlaps multiple wider-constitution segments
40,50,133,45,residual,residual,113841-114440,113851-115100,590,2,3,one_to_many_split,one prior segment overlaps multiple wider-constitution segments
40,50,135,45,residual,residual,114481-115120,113851-115100,620,2,3,one_to_many_split,one prior segment overlaps multiple wider-constitution segments
40,50,135,46,residual,stable,114481-115120,115101-115150,20,2,2,one_to_many_split,one prior segment overlaps multiple wider-constitution segments
40,50,136,46,stable,stable,115121-115160,115101-115150,30,2,2,one_to_many_split,one prior segment overlaps multiple wider-constitution segments
40,50,136,47,stable,residual,115121-115160,115151-123350,10,2,6,one_to_many_split,one prior segment overlaps multiple wider-constitution segments
40,50,1,1,residual,residual,1-160,1-3700,160,1,5,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,2,1,stable,residual,161-200,1-3700,40,1,5,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,3,1,residual,residual,201-3040,1-3700,2840,1,5,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,4,1,stable,residual,3041-3080,1-3700,40,1,5,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,5,1,residual,residual,3081-4560,1-3700,620,3,5,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,5,3,residual,residual,3081-4560,3751-7200,810,3,5,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,6,3,stable,residual,4561-4600,3751-7200,40,1,5,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,7,3,residual,residual,4601-5120,3751-7200,520,1,5,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,8,3,stable,residual,5121-5160,3751-7200,40,1,5,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,9,3,residual,residual,5161-8240,3751-7200,2040,3,5,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,9,5,residual,residual,5161-8240,7251-9650,990,3,4,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,10,5,stable,residual,8241-8280,7251-9650,40,1,4,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,11,5,residual,residual,8281-9640,7251-9650,1360,1,4,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,12,5,stable,residual,9641-9680,7251-9650,10,2,4,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,12,6,stable,stable,9641-9680,9651-9700,30,2,2,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,13,6,residual,stable,9681-10120,9651-9700,20,3,2,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,13,8,residual,stable,9681-10120,10101-10150,20,3,2,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,14,8,stable,stable,10121-10160,10101-10150,30,2,2,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,14,9,stable,residual,10121-10160,10151-17650,10,2,9,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,15,9,residual,residual,10161-10240,10151-17650,80,1,9,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,16,9,stable,residual,10241-10280,10151-17650,40,1,9,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,17,9,residual,residual,10281-12800,10151-17650,2520,1,9,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,18,9,stable,residual,12801-12840,10151-17650,40,1,9,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,19,9,residual,residual,12841-15080,10151-17650,2240,1,9,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,20,9,stable,residual,15081-15120,10151-17650,40,1,9,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,21,9,residual,residual,15121-17640,10151-17650,2520,1,9,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,22,9,stable,residual,17641-17680,10151-17650,10,2,9,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,22,10,stable,stable,17641-17680,17651-17700,30,2,2,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,23,10,residual,stable,17681-18760,17651-17700,20,2,2,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,23,11,residual,residual,17681-18760,17701-19400,1060,2,3,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,24,11,stable,residual,18761-18800,17701-19400,40,1,3,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,25,11,residual,residual,18801-19720,17701-19400,600,4,3,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,25,14,residual,stable,18801-19720,19701-19750,20,4,2,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,26,14,stable,stable,19721-19760,19701-19750,30,2,2,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,26,15,stable,residual,19721-19760,19751-24400,10,2,2,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,27,15,residual,residual,19761-29880,19751-24400,4640,3,2,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,27,17,residual,residual,19761-29880,24451-34800,5430,3,9,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,28,17,stable,residual,29881-29920,24451-34800,40,1,9,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,29,17,residual,residual,29921-30000,24451-34800,80,1,9,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,30,17,stable,residual,30001-30040,24451-34800,40,1,9,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,31,17,residual,residual,30041-32880,24451-34800,2840,1,9,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,32,17,stable,residual,32881-32920,24451-34800,40,1,9,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,33,17,residual,residual,32921-34680,24451-34800,1760,1,9,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,34,17,stable,residual,34681-34720,24451-34800,40,1,9,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,35,17,residual,residual,34721-34800,24451-34800,80,1,9,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,36,18,stable,stable,34801-34840,34801-34850,40,1,2,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,37,18,residual,stable,34841-37000,34801-34850,10,2,2,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,38,20,stable,stable,37001-37040,37001-37050,40,1,2,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,39,20,residual,stable,37041-41280,37001-37050,10,2,2,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,39,21,residual,residual,37041-41280,37051-42700,4230,2,3,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,40,21,stable,residual,41281-41320,37051-42700,40,1,3,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,41,21,residual,residual,41321-42720,37051-42700,1380,2,3,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,41,22,residual,stable,41321-42720,42701-42750,20,2,2,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,42,22,stable,stable,42721-42760,42701-42750,30,2,2,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,42,23,stable,residual,42721-42760,42751-45450,10,2,4,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,43,23,residual,residual,42761-43480,42751-45450,720,1,4,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,44,23,stable,residual,43481-43520,42751-45450,40,1,4,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,45,23,residual,residual,43521-45480,42751-45450,1930,2,4,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,45,24,residual,stable,43521-45480,45451-45500,30,2,2,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,46,24,stable,stable,45481-45520,45451-45500,20,2,2,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,46,25,stable,residual,45481-45520,45501-46500,20,2,2,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,47,25,residual,residual,45521-49040,45501-46500,980,3,2,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,47,27,residual,residual,45521-49040,46551-57000,2490,3,9,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,48,27,stable,residual,49041-49080,46551-57000,40,1,9,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,49,27,residual,residual,49081-53720,46551-57000,4640,1,9,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,50,27,stable,residual,53721-53760,46551-57000,40,1,9,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,51,27,residual,residual,53761-54280,46551-57000,520,1,9,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,52,27,stable,residual,54281-54320,46551-57000,40,1,9,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,53,27,residual,residual,54321-55640,46551-57000,1320,1,9,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,54,27,stable,residual,55641-55680,46551-57000,40,1,9,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,55,27,residual,residual,55681-57000,46551-57000,1320,1,9,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,56,28,stable,stable,57001-57040,57001-57050,40,1,2,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,57,28,residual,stable,57041-57960,57001-57050,10,2,2,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,57,29,residual,residual,57041-57960,57051-71950,910,2,23,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,58,29,stable,residual,57961-58000,57051-71950,40,1,23,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,59,29,residual,residual,58001-58440,57051-71950,440,1,23,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,60,29,stable,residual,58441-58480,57051-71950,40,1,23,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,61,29,residual,residual,58481-59280,57051-71950,800,1,23,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
